"","X.1","X","text","scores"
"1601",1601,1601,"Swiss Bank ac details to b received from SepWhy d hell so late Oh elections r in Maygr timing DeMonetization BlackMoney",0
"1602",1602,1602,"MamtaKejriXposed

whole India welcomes demonetization
Anti nationals crying",0
"1603",1603,1603,"Politician crying agst demonetization undoubtedly possess huge BM but those r mum must b in state of depression amp looking fr waysdilute",0
"1604",1604,1604,"OK Demonetization will result in brighter future PM Modi",0
"1605",1605,1605,"When tied with Aadhaar this is a big recipe for an Orwellian state demonetization DestroyTheAadhaar Aadhaar",0
"1606",1606,1606,"In last daysmore thanNaxal surrendered amp they say demonetization is creating adverse effects
if this is badIndia need it",0
"1607",1607,1607,"going by the reaction which party seems to have suffered max loss due to demonetization",0
"1608",1608,1608,"Man ends life over fund shortage ahead of daughter’s wedding in GujaratDemonetization",0
"1609",1609,1609,"Modis reluctance to speak inside the parliament itself says a lot about his own faith in what he did Demonetization",0
"1610",1610,1610,"Surprise Despite temporay hurdles most in rural Bengal in Mamatas stronghold support Modis demonetization move What…",0
"1611",1611,1611,"Man ends life over fund shortage ahead of daughter’s wedding in GujaratDemonetization",0
"1612",1612,1612,"Before the Bypolls this will decide Demonetization of Modi 

After the results Bypolls has nothing to do with Demonetization",0
"1613",1613,1613,"ashwan yup I am shit scared This demonetization is projecting banks as the ultimate havens for depositing all our monies",0
"1614",1614,1614,"modi about to conduct a survey of bootlickers and declare nation happy with DeMonetization ModiScaredOfParliament",0
"1615",1615,1615,"Aim of demonetization laudable but Govt has no road mapcreate institutional architecture needed says SalmanSozhtt…",0
"1616",1616,1616,"Demonetization blackmoney 

Every one has been threatening me to suggest constructively a way out of the",0
"1617",1617,1617,"narendramodiPMOIndia 
i m sure u must hv thought abt it n worked it outBt blieve me sum pple are tryn to derail d cntry
demonetization",0
"1618",1618,1618,"CURRENT POLICY OF DEMONETIZATION WILL HELP PEOPLESEND MORE MONEY IN FOREIGNBANKS PMMODI IS DOING IT AT THE INSTANCE OF US APNIPARTY",0
"1619",1619,1619,"India Just made a big mistake with its currency ban Former US treasury secretary
Demonetization",0
"1620",1620,1620,"Demonetization Corruption does not stops here After such a shock treatment the situation at state borders remains largely the same",0
"1621",1621,1621,"Demonetization its implications mobile money penetration Strong MedicineBlack Money in India",0
"1622",1622,1622,"aamirkhan BeingSalmanKhan iamsrk karanjohar Now nation needs ur voice to support on demonetization by PMOIndia comeforward n support",0
"1623",1623,1623,"SrBachchan KapilSharmaK Now nation needs ur voice to support demonetization by PMOIndia comeforward n supportWhere is ur support now",0
"1624",1624,1624,"PM Modi will go to Parliament armed with millions of Indiansexpressing support for demonetization N",0
"1625",1625,1625,"Will FMarunjaitley tell the Nation who R those Current Ac holders benifitted after Demonetization by the Banks",0
"1626",1626,1626,"AnupamPkher KapilSharmaK Now nation needs ur voice to support demonetization by PMOIndia comeforward n supportWhere is ur support now",0
"1627",1627,1627,"rjraunac Demonetization For those who are getting married RBI",0
"1628",1628,1628,"ArvindKejriwal did you have a deal with uber or ola cabs when you launched your stupid oddeven drama in Delhi demonetization",0
"1629",1629,1629,"Economic Affairs Secretary DasShaktikanta to brief media later today DeMonetization",0
"1630",1630,1630,"New industry setup after Demonetization converting BlackMoney into White Purpose already frustrated",0
"1631",1631,1631,"ArvindKejriwal In Demonetization only small businessman are loosing corporatesAirlines r still looting us wid mkng white transactions",0
"1632",1632,1632,"Demonetization
Pastdays HOUNDS with unrated POUNDS have been so UNSOUND",0
"1633",1633,1633,"narendramodi Most recent on demonetization felt it should have been instepsfirst after a month or twoboth secret sudden",0
"1634",1634,1634,"OK Demonetization will result in brighter future PM Modi",0
"1635",1635,1635,"Surprisinglyweeks have been passed since the announcement of Demonetization and we could see some factors",0
"1636",1636,1636,"Will FMarunjaitley tell the Nation who R those Current Ac holders benifitted after Demonetization by the Banks",0
"1637",1637,1637,"Prices of real estate near recalibrated ATMs have apparently shot up in India Demonetization edUAUBDedUBUF",0
"1638",1638,1638,"After Demonetization PMnarendramodi Jis Minister Publically advised the people to setup such type of Industry",0
"1639",1639,1639,"Demonetization The cooperative banking sector in Kerala is as good as a tax haven Is Kerala a Black Money HQ",0
"1640",1640,1640,"Demonetization Should India embrace eWallets What is an eWallet",0
"1641",1641,1641,"CPIM opposes Coop Banks in West Bengal but supports them in Kerala Y Pawar Uturned on Demonetization",0
"1642",1642,1642,"New industry setup after Demonetization converting BlackMoney into White Purpose already frustrated",0
"1643",1643,1643,"Must see the inside details of the biggest scam in the history of independent India demonetization INCIndia punjabpc…",0
"1644",1644,1644,"Are you agree with Demonetization NoteBandi",0
"1645",1645,1645,"From ReutersFitchs view on demonetization and its impact on credit profiles Fitch demonetization India",0
"1646",1646,1646,"Demonetization of high value currency is just beginning of government’s deep and continuous struggle against black…",0
"1647",1647,1647,"India Just made a big mistake with its currency ban Former US treasury secretary
Demonetization",0
"1648",1648,1648,"A request instead of tweeting amp posting negative abt demonetization pl posttweet abt working ATMs Banks in ur locality",0
"1649",1649,1649,"I m with india Demonetization",0
"1650",1650,1650,"Honest ppl r not suffering cos of demonetizationThy r suffering cos of poor fund circulation",0
"1651",1651,1651,"L Summers big notes in rich countries should be abolishedbut banning notes in India was foolish demonetization",0
"1652",1652,1652,"PM Modi seeks publics view on demonetization asks them to take part in the survey on Narendra Modi app",0
"1653",1653,1653,"SC petition says demonetization illegal without due process Even launderers amp hoarders apparently need fair notice ht…",0
"1654",1654,1654,"Yes the author touches upon an angle most of us missed Kejriwal has been damaged by demonetization not just financia…",0
"1655",1655,1655,"Bill Gates joins global amp Indian business leaders backing demonetization",0
"1656",1656,1656,"Effects of demonetization 
DeMonetisationResponse Demonetizationeffect 
DeMonetisation 
DeMonetisationResponse",0
"1657",1657,1657,"DemonetizationPaan shop owner gets fake Rsnote in Ahmedabad",0
"1658",1658,1658,"There seems to be a sudden surge post Demonetization",0
"1659",1659,1659,"Visa Mastercard AskRuPay pls help demonetization by waive off transaction fee",0
"1660",1660,1660,"All laws through ordin LandMCI amp demonetization why we need parliament",0
"1661",1661,1661,"ArvindKejriwaladani amp ambani to modihow ur banks can give money 
Modi dont worry demonetization u will get m…",0
"1662",1662,1662,"Demonetization EffectNaxals Surrender in Odisha",0
"1663",1663,1663,"Full video of ArvindKejriwals interaction with people on DeMonetization being a scam oflakh crore rupees",0
"1664",1664,1664,"Several laborersemployees in shopssmall companies getting paid advance salary coz of demonetization AchheDin CVoter Big Ba…",0
"1665",1665,1665,"edUAUBDedUBUSteps taken by Modi government to improve public convenience on Demonetization",0
"1666",1666,1666,"djunnarkar sanjaynirupam ShehzadInd Mythbusterz Argument that terror funding will stop after demonetizationis baseless",0
"1667",1667,1667,"PMOIndia Reduce amp rationalise taxes TaxTerrorism should be stopped with demonetization AbhishekPatni navneetanand dn…",0
"1668",1668,1668,"Ab Saadi Card is also valid to withdraw moneyDeshBadalrhahai Demonetization",0
"1669",1669,1669,"PreetiSMenon Can you first explain the demonetization deaths",0
"1670",1670,1670,"Now my bank sends me propaganda emails on why demonetization is good I am scared very scared",0
"1671",1671,1671,"One good thing of demonetization is that you cant throw money at all your problems",0
"1672",1672,1672,"Demonetization succinctly explained by Rebel Politik
 NoteNahiPMBadlo UUUUUAUUUEUUPMUAUDUFUEUU MayawatiNextUPCM BSP invi…",0
"1673",1673,1673,"PM Modis demonetization move has received massive public approval

Why are KejriPappuDidiTypes so worried about the c…",0
"1674",1674,1674,"RBI also owes to tell India 
Though it called it Demonetization 
How much actually was 
Remonetizedold to new
Demonetized 
Tax recd",0
"1675",1675,1675,"Govt shud start giving free grocery for poor without work due to Demonetizationplaces like BigBazaar etc PMOIndia arunjaitley Help no",0
"1676",1676,1676,"Now when queues r shrinking Govt should ensure dat benefits of available bank deposits reaches the common men at earliest Demonetization",0
"1677",1677,1677,"Scenes from SBI Indira Nagar branch Lucknowrespect demonetization",0
"1678",1678,1678,"Toon Winter Session 
Modi BJP India ModiFightsCorruption demonetization BlackMoney notebanLink",0
"1679",1679,1679,"Despite temporay hurdles most in rural Bengal in Mamatas stronghold support Modis demonetization move CVoter Big Bazaar…",0
"1680",1680,1680,"If anyone is giving feedback that no impact of demonetization on business and people they r highly misreportingbusines…",0
"1681",1681,1681,"Demonetization EffectNaxals Surrender in Odisha",0
"1682",1682,1682,"Thorough and balanced explanation on the Demonetization effort happening in India as a crusade against black money",0
"1683",1683,1683,"Swamy 
The Good News Demonetization Spurs Behaviour Changes We All Hoped To See",0
"1684",1684,1684,"minimathurOur money is safe in bank but balance is low and its value will increase in few days demonetization",0
"1685",1685,1685,"This is why she is protesting demonetization
MamtaBanerjee",0
"1686",1686,1686,"CPIM opposes Coop Banks in West Bengal but supports them in Kerala Y Pawar Uturned on Demonetization",0
"1687",1687,1687,"Demonetization is a great leveler The quota that mushroomed for wealthy in the light of the caste quota that took away has been flattened",0
"1688",1688,1688,"Modis masterstroke demonetization may lead adecline in GDP over nextyear period",0
"1689",1689,1689,"Will demonetization Rsamp Rsnotes curb corruption",0
"1690",1690,1690,"Sensible and eloquent as usual Jean Dreze on Modis DeMonetization policy Do read",0
"1691",1691,1691,"Do we have any reports on how much BlackMoney is recovered by this demonetization

Or is it just PR drama",0
"1692",1692,1692,"Yes this threadto all bhakts DeMonetisation demonetization",0
"1693",1693,1693,"Modis DeMonetization was actually a strategy to bring whole of India online ATMBanks DigitalIndia",0
"1694",1694,1694,"demonetizationnarendramodi Honest people supporting the movecorrupt and politically motivated peeved",0
